pid,seed,cost,incb
99,578,22.099971,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
100,1337,7.098589,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
101,470,6.397763,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
102,1337,5.040439999999999,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
103,1337,12.608912,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
104,578,3.716697,"{'avg_value': -0.8838258182689476, 'avg_value_by_weight': -0.4970554214721099, 'max_value': -0.9229010688177135, 'max_value_by_weight': 0.7331075369819022, 'min_value': 0.9295356418273604, 'min_value_by_weight': 0.48358443450761257, 'weight': -0.039058745711431975}"
105,470,6.529311,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
106,578,9.829951000000001,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
107,470,7.424451,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
108,1337,8.785974,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
109,578,8.265533000000001,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
110,1337,7.794008,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
111,470,10.009055,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
112,1337,12.705434,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
113,578,10.030172,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
114,578,7.4984090000000005,"{'avg_value': -0.6541789796777662, 'avg_value_by_weight': 0.7588166102480056, 'max_value': -0.6133496386640973, 'max_value_by_weight': 0.9283225979517251, 'min_value': 0.38024361884917046, 'min_value_by_weight': 0.7104243570465751, 'weight': 0.2518668622294289}"
115,578,3.999156,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
116,1337,6.70651,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
117,470,5.8541099999999995,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
118,1337,5.500836,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
119,1337,10.616679,"{'avg_value': -0.5962656471856014, 'avg_value_by_weight': 0.6251440609751981, 'max_value': -0.9049804084343496, 'max_value_by_weight': -0.5732906246912679, 'min_value': 0.3090185537774588, 'min_value_by_weight': 0.49591058695710677, 'weight': -0.4414631696933653}"
120,1337,11.660782,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
121,1337,7.870288,"{'avg_value': 0.04933653805325622, 'avg_value_by_weight': 0.4581408374013398, 'max_value': -0.8909311931246335, 'max_value_by_weight': 0.9020827583320867, 'min_value': 0.05986655562151966, 'min_value_by_weight': 0.9674324969187331, 'weight': 0.7385801795386302}"
122,470,7.452386,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
123,470,9.212593,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
124,470,9.024135000000001,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
125,578,8.007343,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
126,1337,4.490966,"{'avg_value': 0.054083646413595865, 'avg_value_by_weight': 0.8719047482287905, 'max_value': -0.6376300259922254, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.13199178130369593, 'min_value_by_weight': 0.40483961241228994, 'weight': 0.23315365338829963}"
127,1337,15.264984,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
128,1337,15.266708,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
129,578,6.365682,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
130,983439,13.481467,"{'avg_value': -0.5934144083446331, 'avg_value_by_weight': 0.387808011016773, 'max_value': -0.9650844476067295, 'max_value_by_weight': 0.15429507845341917, 'min_value': 0.9749678025237181, 'min_value_by_weight': 0.4553525718214555, 'weight': -0.758288306630563}"
131,470,6.665077,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
132,470,9.932539,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
133,983439,5.41087,"{'avg_value': -0.37946369983478023, 'avg_value_by_weight': 0.17986266002088835, 'max_value': -0.615027090031395, 'max_value_by_weight': 0.1124267098501428, 'min_value': 0.37519453174365913, 'min_value_by_weight': 0.4218143525574505, 'weight': 0.25266450748671}"
134,1337,5.914929,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
135,1337,6.841628999999999,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
136,1337,14.643037999999999,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
137,470,9.503984,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
138,470,7.871893999999999,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
139,578,7.6333400000000005,"{'avg_value': -0.9795571920713724, 'avg_value_by_weight': 0.5971385535235658, 'max_value': -0.6861246160202084, 'max_value_by_weight': 0.41492228131384046, 'min_value': 0.4129475826623181, 'min_value_by_weight': 0.4396961724567823, 'weight': 0.646435935016701}"
140,1337,7.195645,"{'avg_value': -0.8248770993224699, 'avg_value_by_weight': 0.9435662807677452, 'max_value': -0.4315661988782571, 'max_value_by_weight': 0.23843032319222135, 'min_value': 0.25258747513887214, 'min_value_by_weight': 0.48638552191978857, 'weight': 0.4936374265621222}"
141,578,5.985593,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
142,1337,10.674797,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
143,578,3.861225,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
144,578,9.487254,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
145,1337,5.019718,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
146,470,5.939474,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
147,578,5.868804,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
148,578,5.726208,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
149,3345,8.212654,"{'avg_value': -0.7377936969937053, 'avg_value_by_weight': 0.9820692384250092, 'max_value': -0.8029667722442804, 'max_value_by_weight': -0.07731478508924017, 'min_value': 0.9473774206970285, 'min_value_by_weight': -0.8012610887301244, 'weight': 0.09058579084797813}"
150,578,3.6651819999999997,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
151,470,6.490978,"{'avg_value': -0.9639407985775577, 'avg_value_by_weight': 0.7543414612620205, 'max_value': -0.5005026358801743, 'max_value_by_weight': -0.4187590902210634, 'min_value': 0.6485666065976967, 'min_value_by_weight': 0.22223479212804076, 'weight': 0.4269890265968239}"
152,470,7.224601,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
153,470,6.337612999999999,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
154,1337,13.766239,"{'avg_value': 0.054717408411625534, 'avg_value_by_weight': 0.9059163262343282, 'max_value': -0.6614794511958435, 'max_value_by_weight': -0.017349159775132295, 'min_value': 0.2662916159146478, 'min_value_by_weight': 0.3176446813595808, 'weight': 0.41468344621245445}"
155,578,6.066276,"{'avg_value': -0.7619457105978693, 'avg_value_by_weight': 0.7111407941732144, 'max_value': -0.5613536837047737, 'max_value_by_weight': 0.6839592402728383, 'min_value': 0.4090100698973944, 'min_value_by_weight': -0.47282001516031524, 'weight': 0.07969310821862075}"
156,578,12.750571,"{'avg_value': -0.2213550399484141, 'avg_value_by_weight': 0.997386823779375, 'max_value': -0.723447408541168, 'max_value_by_weight': 0.8444004032298269, 'min_value': 0.8473763015397606, 'min_value_by_weight': -0.8556378303856405, 'weight': -0.11332062830967593}"
157,578,6.496686,"{'avg_value': -0.8091169068322444, 'avg_value_by_weight': 0.7743777133755467, 'max_value': -0.9431350282447126, 'max_value_by_weight': -0.032545302493439454, 'min_value': 0.817824996990254, 'min_value_by_weight': 0.7668562839467472, 'weight': 0.457748225151674}"
158,470,5.335115,"{'avg_value': -0.6785447075973894, 'avg_value_by_weight': 0.43398743973531295, 'max_value': -0.6790526114175703, 'max_value_by_weight': 0.03680013615762889, 'min_value': 0.7490077515876474, 'min_value_by_weight': 0.20433527809673446, 'weight': -0.16288437019536683}"
